listing_id,name,host_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,listing_url,accommodates (groups)
18422431,"Stunning view / Cosy attic with private bathroom",18546391,"Apartment","Private room",2,1,1,1,"Real Bed",110,18,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/18422431","2"
20064694,"Lovely room on East side",19010088,"Apartment","Private room",2,1,1,1,"Real Bed",80,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20064694","2"
20807580,"JorDam Studio",148886468,"Apartment","Private room",2,1,1,1,"Real Bed",200,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20807580","2"
21222127,"Double bed in the middle of Joordan",150975347,"Apartment","Private room",2,1,1,1,"Real Bed",120,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21222127","2"
21291610,"Nice room with double bed in Amsterdam",5954908,"Apartment","Private room",2,1,1,1,"Real Bed",65,9,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21291610","2"
22300673,"Double room in the Jordaan",5914515,"Apartment","Private room",2,1,1,1,"Real Bed",80,14,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22300673","2"
23428150,"Room in De Pijp",2315881,"Apartment","Private room",2,1,1,1,"Real Bed",109,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/23428150","2"
23551020,"Private room in shared apt.",93993658,"Apartment","Private room",2,1,1,1,"Real Bed",60,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/23551020","2"
25164708,"One bed room in stunning Zeeburgreiland",26726908,"Apartment","Private room",2,1,1,1,"Real Bed",80,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/25164708","2"
25891484,"Cozy double bed 15â€™ from Leidseplein",10989373,"Apartment","Private room",2,1,1,1,"Real Bed",51,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/25891484","2"
26798126,"Lovely, newly-built private room in Westerpark",66219791,"Apartment","Private room",2,1,1,1,"Real Bed",100,9,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/26798126","2"
27755152,"Small room, queen size bed in spacious appartment",56107337,"Apartment","Private room",2,1,1,1,"Real Bed",91,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27755152","2"
27903121,"Spacious & Bright Double Bedroom in the Center!",184658595,"Apartment","Private room",2,1,1,1,"Real Bed",85,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27903121","2"
27976225,"Cozy room on the roof near Leidseplein, Amsterdam",56438748,"Apartment","Private room",2,1,1,1,"Real Bed",104,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27976225","2"
28453972,"Private Room in Bright Apartment Amsterdam West",6360612,"Apartment","Private room",2,1,1,1,"Real Bed",80,11,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28453972","2"
1099036,"Lovely 50m2 appartment in upcoming Amsterdam East",6038385,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/1099036","2"
1435701,"Cosy apartment-perfect for couples!",7561431,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/1435701","2"
1806629,"Big Apartment in Centre Amsterdam",9468259,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,4,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/1806629","2"
3788889,"A bright cosy apartment in De Pijp",19446569,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,5,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/3788889","2"
7335573,"Nieuwmarkt - Waag I apartment",2015942,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",155,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/7335573","2"
9376657,"Private apartment with garden",871297,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",61,1,100,10,10,10,10,10,6,"https://www.airbnb.com/rooms/9376657","2"
9721264,"Apartment overseeing Rembrandtpark",50178204,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/9721264","2"
9974113,"Comfy appartement in Westerpark",4395339,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/9974113","2"
10244081,"Cosy & ready-to-go 50m2 in de Pijp",12866932,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",149,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/10244081","2"
12922294,"Modern and comfortable apartment on the canals",10987505,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,2,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/12922294","2"
13634739,"Centrally Located Down Town Apartment",33492499,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/13634739","2"
13723655,"Lovely 1 bedroom app PRIVATE in Amsterdam",5087280,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",135,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/13723655","2"
18354767,"Luxury one bedroom apartment near Vondelpark",7416137,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",123,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/18354767","2"
18452492,"NEW City Centre apartment with amazing VIEW | 2P",127935310,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,2,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/18452492","2"
19158919,"Cozy apartment in Amsterdam Oost",60339157,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,3,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/19158919","2"
20239660,"Light and spacious apartment @ Museum Quarter",2871270,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",169,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/20239660","2"
20829946,"Room with amazing view, in great area.",62971202,"Apartment","Private room",2,1,1,1,"Real Bed",70,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/20829946","2"
21390281,"Romantic appartment in the heart of the Jordaan",14794234,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,6,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/21390281","2"
21458998,"Unique apartment in a monumental canal house",41074754,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,2,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/21458998","2"
22022505,"Charming, artsy flat",152857298,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/22022505","2"
22111139,"Coupleâ€™s Getaway â˜… Gorgeous Hideout â˜… Balconybar â˜…",35220396,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",97,7,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/22111139","2"
22914322,"Beautiful and Stylish City Apartment!",26678832,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,7,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/22914322","2"
23481342,"Amsterdam Beauty",175253699,"Apartment","Private room",2,1,1,1,"Real Bed",115,3,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/23481342","2"
23956368,"Cozy apartment in beautiful Amsterdam West!",3338158,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/23956368","2"
24001728,"Cosy apartment with balcony and bikes for rent!",30108183,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",145,1,100,10,10,10,10,10,6,"https://www.airbnb.com/rooms/24001728","2"
24305887,"Room in Amsterdam!",57369956,"Apartment","Private room",2,1,1,1,"Real Bed",80,6,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/24305887","2"
24534457,"Beautiful room in the city center with balcony",6196544,"Apartment","Private room",2,1,1,1,"Real Bed",80,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/24534457","2"
24721967,"Perfect apt. for couples on a city trip!",1420406,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/24721967","2"
24907420,"Cozy and warm apartment in Amsterdam West",7214676,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/24907420","2"
26022875,"Sunny apartment near beach IJburg Amsterdam",195549320,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/26022875","2"
26023375,"Central Private Apartment With Sunny Balcony",195583252,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",145,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/26023375","2"
26700652,"Cozy apt in the best area of Amsterdam",12364108,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/26700652","2"
26728654,"Cute stylish apt in `de Pijp area` close to all!",200986878,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",160,2,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/26728654","2"
26779777,"Authentic Amsterdam apartment in vibrant ""de Pijp""",13085882,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,2,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/26779777","2"
27309574,"Typical modern Amsterdam apartment.",18040924,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/27309574","2"
27498593,"Light, industrial apartment in trendy East-A'dam",17643881,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/27498593","2"
27514386,"2-kamer appartement in het hart van Amsterdam",40324153,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,2,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/27514386","2"
27653760,"Light appartment in 'De Baarsjes' - Amsterdam-West",60960917,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,1,100,10,10,10,10,10,6,"https://www.airbnb.com/rooms/27653760","2"
27690467,"Amsterdam Appartment near Jordaan",21511958,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",73,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/27690467","2"
27894385,"Amsterdam Appartement",210713991,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",189,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/27894385","2"
27897720,"PRIVATE ROOM CENTER (easy going host!)",18052663,"Apartment","Private room",2,1,1,1,"Real Bed",89,2,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/27897720","2"
27944416,"Amsterdam in groene omgeving",211084998,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/27944416","2"
28514684,"Lovely, new apartment in Jordaan area.",215220510,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",185,6,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/28514684","2"
28751513,"Spacious and quiet appartment with Canal View",216865394,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",128,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/28751513","2"
29308144,"Nice appartment in upcoming neighberhood Amsterdam",220775591,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",139,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/29308144","2"
29727113,"Luxurious and romantic apartment in the Jordaan",85248868,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",77,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/29727113","2"
29983098,"Great stay,close to the citycentre with parkview!",111816464,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/29983098","2"
30005786,"Light-filled Amsterdam apartment with 2 balconies.",207735055,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/30005786","2"
30052652,"Stylish one bedroom apartment in hip West!",225850530,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,1,100,10,10,10,10,10,8,"https://www.airbnb.com/rooms/30052652","2"
16747165,"Cosy & modern renovated apartment in city center",111104003,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,5,100,10,10,10,10,9,8,"https://www.airbnb.com/rooms/16747165","2"
18069031,"Lovely apartment, perfect location!",18977393,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,7,100,10,10,10,10,9,8,"https://www.airbnb.com/rooms/18069031","2"
19434388,"Bright and trendy apartment in Amsterdam West",45378102,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,2,100,10,10,10,10,9,8,"https://www.airbnb.com/rooms/19434388","2"
19480073,"Newly renovated 50's apt + 2 balconies! @ hip area",69327857,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,2,100,10,10,10,10,9,8,"https://www.airbnb.com/rooms/19480073","2"
19535996,"Apartment  Amsterdam city centre",36888872,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,2,100,10,10,10,10,9,7,"https://www.airbnb.com/rooms/19535996","2"
24953301,"Bright and modern apartment near citycenter",4313674,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,9,8,"https://www.airbnb.com/rooms/24953301","2"
26312130,"Lovely 1 bedroom apartment with balcony",13033219,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,7,100,10,10,10,10,9,8,"https://www.airbnb.com/rooms/26312130","2"
27431942,"Amsterdam Appartement sloterplas",33749182,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,9,8,"https://www.airbnb.com/rooms/27431942","2"
28957881,"Modern cozy room, priv. bathroom near City Center",138934482,"Apartment","Private room",2,1,1,1,"Real Bed",100,6,100,10,10,10,10,9,8,"https://www.airbnb.com/rooms/28957881","2"
29937759,"Double room in De Pijp, walk distance to center",218194949,"Apartment","Private room",2,1,1,1,"Real Bed",89,2,100,10,10,10,10,9,7,"https://www.airbnb.com/rooms/29937759","2"
1996547,"Cozy Apartment in Amsterdam-Zuid",619612,"Apartment","Private room",2,1,1,1,"Real Bed",110,4,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/1996547","2"
16486501,"Apartment with sunny roofterrace in Amsterdam West",43445408,"Apartment","Shared room",2,1,1,1,"Real Bed",175,21,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/16486501","2"
21673639,"Lovely city room with balcony",85152436,"Apartment","Private room",2,1,1,1,"Real Bed",55,2,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/21673639","2"
22205069,"Cosy & luxe canal apartment in the city center",17519672,"Apartment","Private room",2,1,1,1,"Real Bed",100,3,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/22205069","2"
24489836,"Bright and cozy bedroom 10 mins from city centre",18466046,"Apartment","Private room",2,1,1,1,"Real Bed",80,5,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/24489836","2"
25777193,"Cozy and quiet room close to city center",33925342,"Apartment","Private room",2,1,1,1,"Real Bed",69,3,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/25777193","2"
27017653,"Spacy room in Nice area",74743263,"Apartment","Private room",2,1,1,1,"Real Bed",58,5,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/27017653","2"
27626313,"Bright room with ideal transport connections",4252277,"Apartment","Private room",2,1,1,1,"Real Bed",55,4,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/27626313","2"
272597,"Luxury appartm, good neighbourhood",1426693,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,6,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/272597","2"
590681,"Beautiful apartment near Vondelpark",2914846,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,8,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/590681","2"
780614,"Charming appartment close to centre",2403906,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,12,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/780614","2"
1098319,"Apartment in 16th century warehouse",5866965,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,13,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/1098319","2"
1395964,"A magical ground floor apartment",7542726,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,18,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/1395964","2"
1562942,"Private & Spacious Apartment with Sunny garden",2694521,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,4,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/1562942","2"
2168141,"Lovely Apartment in ""the Pijp""",867565,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",145,8,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/2168141","2"
3278892,"Ground floor appartment in center",13542672,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,7,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/3278892","2"
3604547,"Luxerious apartment close to Jordaan",3694185,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",225,11,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/3604547","2"
4158675,"Relaxed and Sunny Apartment",21581535,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",94,13,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/4158675","2"
4876878,"Nice place city centre of Amsterdam",7397156,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,5,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/4876878","2"
5247270,"READ DESCRIPTION A Light Parkview Apartment",10562439,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,6,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/5247270","2"
5949283,"360Â° Amsterdam from roof terrace!",14030203,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,4,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/5949283","2"
6280751,"1 bedr appt in quiet neighbourhood",5630983,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,11,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/6280751","2"
6329634,"Cosy centrally located apartment",32947001,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",256,19,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/6329634","2"
6970409,"Modern, light & spacious apartment",16377444,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,3,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/6970409","2"
7425055,"Bright and charming apartment",13034267,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,6,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/7425055","2"
7435034,"Wonderful 1-bedroom apartment",8210580,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,9,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/7435034","2"
7464075,"Fantastic 1 bedroom apartment in Westerpark",16082874,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,2,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/7464075","2"
7512251,"Amsterdam hotspot with free parking",12693120,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/7512251","2"
7523103,"Apartment in Amsterdam",13791055,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,7,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/7523103","2"
7976525,"Cosy & light apartment in lovely East",2461413,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,23,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/7976525","2"
8363205,"Small apartment in Amsterdam West",7880042,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",76,11,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/8363205","2"
9331043,"Colourful & cosy apartment, close to centre!",6403202,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",170,6,100,10,10,10,10,9,9,"https://www.airbnb.com/rooms/9331043","2"
